year,state,all_firearms_recovered,city,firearm_by_city,population,top_categ_reported,top15_sourcer_states,time_to_crime,age_of_possessors
2019,New Hampshire,,Somersworth,30,,,,,
2019,New Hampshire,,Belmont,22,,,,,
2019,New Hampshire,,Concord,16,,,,,
2019,New Hampshire,,Hopkinton,16,,,,,
2019,New Hampshire,,Lempster,9,,,,,
,,,,,,,,,
2019,New Jersey,4309,Newark,543,,,,,
2019,New Jersey,,Trenton,283,,,,,
2019,New Jersey,,Camden,261,,,,,
2019,New Jersey,,Paterson,193,,,,,
2019,New Jersey,,Jersey City,175,,,,,
2019,New Jersey,,Elizabeth,107,,,,,
2019,New Jersey,,East Orange,104,,,,,
2019,New Jersey,,Atlantic City,101,,,,,
2019,New Jersey,,Irvington,78,,,,,
2019,New Jersey,,Vineland,78,,,,,
2019,New Jersey,,Bayonne,56,,,,,
,,,,,,,,,
2019,New Mexico,3432,Albuquerque,2154,,,,,
2019,New Mexico,,Hobbs,235,,,,,
2019,New Mexico,,Las Cruces,176,,,,,
2019,New Mexico,,Rio Rancho,104,,,,,
2019,New Mexico,,Clovis,73,,,,,
2019,New Mexico,,Alamogordo,67,,,,,
2019,New Mexico,,Artesia,51,,,,,
2019,New Mexico,,Gallup,41,,,,,
2019,New Mexico,,Ruidoso,37,,,,,
2019,New Mexico,,Farmington,35,,,,,
,,,,,,,,,
2019,New York,7363,New York City,3495,,,,,
2019,New York,,Buffalo,615,,,,,
2019,New York,,Rochester,548,,,,,
2019,New York,,Syracuse,225,,,,,
2019,New York,,Albany,93,,,,,
2019,New York,,Yonkers,92,,,,,
2019,New York,,East Nassau,89,,,,,
2019,New York,,Niagara Falls,56,,,,,
2019,New York,,Jamestown,48,,,,,
2019,New York,,Schenectady,47,,,,,
,,,,,,,,,
2019,North Carolina,16830,Charlotte,2739,,,,,
2019,North Carolina,,Greensboro,1111,,,,,
2019,North Carolina,,Winston-Salem,1053,,,,,
2019,North Carolina,,Raleigh,1033,,,,,
2019,North Carolina,,Durham,660,,,,,
2019,North Carolina,,High Point,415,,,,,
2019,North Carolina,,Jacksonville,401,,,,,
2019,North Carolina,,Wilmington,397,,,,,
2019,North Carolina,,Greensville,358,,,,,
2019,North Carolina,,Rocky Mount,351,,,,,
,,,,,,,,,
2019,North Dakota,707,Minot,140,,,,,
2019,North Dakota,,Williston,131,,,,,
2019,North Dakota,,Fargo,77,,,,,
2019,North Dakota,,Watford City,61,,,,,
2019,North Dakota,,Grand Forks,58,,,,,
2019,North Dakota,,Dickinson,51,,,,,
2019,North Dakota,,Bismarck,36,,,,,
2019,North Dakota,,Jamestown,27,,,,,
2019,North Dakota,,West Fargo,12,,,,,
2019,North Dakota,,Belcourt,11,,,,,
2019,North Dakota,,Alexander,9,,,,,
,,,,,,,,,
2019,Ohio,13853,Columbus,2554,,,,,
2019,Ohio,,Cincinnati,1761,,,,,
2019,Ohio,,Cleveland,1556,,,,,
2019,Ohio,,Toledo,1167,,,,,
2019,Ohio,,Dayton,932,,,,,
2019,Ohio,,Akron,758,,,,,
2019,Ohio,,Trenton,265,,,,,
2019,Ohio,,Youngstown,237,,,,,
2019,Ohio,,Warren,204,,,,,
2019,Ohio,,Middletown,198,,,,,
,,,,,,,,,
2019,Oklahoma,2810,Tulsa,1482,,,,,
2019,Oklahoma,,Oklahoma City,360,,,,,
2019,Oklahoma,,Moore,88,,,,,
2019,Oklahoma,,McAlester,60,,,,,
2019,Oklahoma,,Okmulgee,42,,,,,
2019,Oklahoma,,Edmond,41,,,,,
2019,Oklahoma,,Lawton,39,,,,,
2019,Oklahoma,,Guthrie,36,,,,,
2019,Oklahoma,,Norman,33,,,,,
2019,Oklahoma,,Sallisaw,30,,,,,
,,,,,,,,,
2019,Oregon,5272,Portland,1272,,,,,
2019,Oregon,,Eugene,372,,,,,
2019,Oregon,,Medford,340,,,,,
2019,Oregon,,Salem,306,,,,,
2019,Oregon,,Springfield,188,,,,,
2019,Oregon,,Beaverton,179,,,,,
2019,Oregon,,Grants Pass,163,,,,,
2019,Oregon,,Roseburg,120,,,,,
2019,Oregon,,The Dalles,100,,,,,
2019,Oregon,,Redmond,96,,,,,
2019,Oregon,,Albany,86,,,,,
,,,,,,,,,
2019,Pennsylvania,12174,Philadelphia,4462,,,,,
2019,Pennsylvania,,Pittsburg,1025,,,,,
2019,Pennsylvania,,Erie,308,,,,,
2019,Pennsylvania,,Harrisburg,285,,,,,
2019,Pennsylvania,,Reading,232,,,,,
2019,Pennsylvania,,Chester,174,,,,,
2019,Pennsylvania,,Thornhurst,160,,,,,
2019,Pennsylvania,,Allentown,149,,,,,
2019,Pennsylvania,,Lancaster,148,,,,,
2019,Pennsylvania,,York,136,,,,,
,,,,,,,,,
2019,Puerto Rico,1128,San Juan,275,,,,,
2019,Puerto Rico,,Carolina,124,,,,,
2019,Puerto Rico,,Bayamon,91,,,,,
2019,Puerto Rico,,Ponce,57,,,,,
2019,Puerto Rico,,Caguas,37,,,,,
2019,Puerto Rico,,Humacao,30,,,,,
2019,Puerto Rico,,Fajardo,29,,,,,
2019,Puerto Rico,,Guaynabo,28,,,,,
2019,Puerto Rico,,Mayaguez,22,,,,,
2019,Puerto Rico,,Penuelas,21,,,,,
2019,Puerto Rico,,Toa Baja,21,,,,,
,,,,,,,,,
2019,Rhode Island,410,Providence,206,,,,,
2019,Rhode Island,,Cranston,50,,,,,
2019,Rhode Island,,Pawtucket,17,,,,,
2019,Rhode Island,,Middletown,15,,,,,
2019,Rhode Island,,Hopkinton,13,,,,,
2019,Rhode Island,,Woonsocket,13,,,,,
2019,Rhode Island,,Warwick,12,,,,,
2019,Rhode Island,,West Warwick,9,,,,,
,,,,,,,,,
2019,South Carolina,7100,Columbia,1031,,,,,
2019,South Carolina,,North Charleston,675,,,,,
2019,South Carolina,,Spartanburg,352,,,,,
2019,South Carolina,,Charleston,258,,,,,
2019,South Carolina,,Summerville,251,,,,,
2019,South Carolina,,North Augusta,213,,,,,
2019,South Carolina,,Conway,198,,,,,
2019,South Carolina,,Myrtle Beach,191,,,,,
2019,South Carolina,,Lancaster,144,,,,,
2019,South Carolina,,Sumter,139,,,,,
,,,,,,,,,
2019,South Dakota,686,Rapid City,414,,,,,
2019,South Dakota,,Sioux Falls,68,,,,,
2019,South Dakota,,Sturgis,18,,,,,
2019,South Dakota,,Mission,15,,,,,
2019,South Dakota,,Peever,14,,,,,
2019,South Dakota,,Box Elder,13,,,,,
2019,South Dakota,,Eagle Butte,11,,,,,
2019,South Dakota,,Elkton,10,,,,,
,,,,,,,,,
2019,Tennessee,12528,Memphis,4399,,,,,
2019,Tennessee,,Nashville,1802,,,,,
2019,Tennessee,,Chattanooga,1114,,,,,
2019,Tennessee,,Knoxville,1078,,,,,
2019,Tennessee,,Jackson,265,,,,,
2019,Tennessee,,Cleveland,239,,,,,
2019,Tennessee,,Johnson City,228,,,,,
2019,Tennessee,,Gallatin,222,,,,,
2019,Tennessee,,Greenville,182,,,,,
2019,Tennessee,,Clarksville,156,,,,,
2019,Tennessee,,Antioch,151,,,,,
,,,,,,,,,
2019,Texas,29195,Houston,7791,,,,,
2019,Texas,,San Antonio,3306,,,,,
2019,Texas,,Dallas,2442,,,,,
2019,Texas,,Corpus Christi,805,,,,,
2019,Texas,,Lubbock,752,,,,,
2019,Texas,,Beaumont,531,,,,,
2019,Texas,,Arlington,499,,,,,
2019,Texas,,Grand Prairie,494,,,,,
2019,Texas,,Irving,457,,,,,
2019,Texas,,Killeen,442,,,,,
,,,,,,,,,
2019,US Virgin Islands,88,Christiansted,39,,,,,
2019,US Virgin Islands,,Frederiksted,11,,,,,
2019,US Virgin Islands,,Charlotte Amalie West,10,,,,,
2019,US Virgin Islands,,St. Thomas,10,,,,,
2019,US Virgin Islands,,Charlotte Amalie,7,,,,,
2019,US Virgin Islands,,Kingshill,6,,,,,
2019,US Virgin Islands,,St. Croix,2,,,,,
2019,US Virgin Islands,,St. John,2,,,,,
2019,US Virgin Islands,,Red Hook,1,,,,,
,,,,,,,,,
2019,Utah,2510,Salt Lake City,342,,,,,
2019,Utah,,West Valley City,231,,,,,
2019,Utah,,West Jordan,150,,,,,
2019,Utah,,Ogden,133,,,,,
2019,Utah,,Orem,129,,,,,
2019,Utah,,South Jordan,119,,,,,
2019,Utah,,Taylorsville,94,,,,,
2019,Utah,,Saint George,84,,,,,
2019,Utah,,Provo,82,,,,,
2019,Utah,,South Salt Lake,72,,,,,
,,,,,,,,,
2019,Vermont,182,South Burlington,33,,,,,
2019,Vermont,,Burlington,19,,,,,
2019,Vermont,,Barre,18,,,,,
2019,Vermont,,Newport,9,,,,,
2019,Vermont,,Putney,9,,,,,
2019,Vermont,,Essex Junction,8,,,,,
2019,Vermont,,Milton,7,,,,,
2019,Vermont,,Waterbury,7,,,,,
2019,Vermont,,Rutland,6,,,,,
,,,,,,,,,
2019,Virginia,11124,Richmond,1332,,,,,
2019,Virginia,,Norfolk,810,,,,,
2019,Virginia,,Newport News,795,,,,,
2019,Virginia,,Virginia Beach,671,,,,,
2019,Virginia,,Roanoke,460,,,,,
2019,Virginia,,Chesapeake,416,,,,,
2019,Virginia,,Henrico,416,,,,,
2019,Virginia,,Hampton,321,,,,,
2019,Virginia,,Portsmouth,273,,,,,
2019,Virginia,,Woodbridge,212,,,,,
,,,,,,,,,
2019,Washington,5488,Seattle,655,,,,,
2019,Washington,,Spokane,529,,,,,
2019,Washington,,Tacoma,371,,,,,
2019,Washington,,Moses Lake,245,,,,,
2019,Washington,,Kent,225,,,,,
2019,Washington,,Vancouver,216,,,,,
2019,Washington,,Renton,197,,,,,
2019,Washington,,Yakima,168,,,,,
2019,Washington,,Kennewick,122,,,,,
2019,Washington,,Pasco,122,,,,,
,,,,,,,,,
2019,West Virginia,2193,Charleston,568,,,,,
2019,West Virginia,,Huntington,198,,,,,
2019,West Virginia,,Nitro,183,,,,,
2019,West Virginia,,Beckley,130,,,,,
2019,West Virginia,,Martinsburg,104,,,,,
2019,West Virginia,,Fairmont,82,,,,,
2019,West Virginia,,Morgantown,71,,,,,
2019,West Virginia,,Vienna,70,,,,,
2019,West Virginia,,Clarksburg,61,,,,,
2019,West Virginia,,South Charleston,58,,,,,
,,,,,,,,,
2019,Wisconsin,4948,Milwaukee,2596,,,,,
2019,Wisconsin,,Madison,252,,,,,
2019,Wisconsin,,Racine,218,,,,,
2019,Wisconsin,,Kenosha,195,,,,,
2019,Wisconsin,,Green Bay,101,,,,,
2019,Wisconsin,,West Allis,85,,,,,
2019,Wisconsin,,Beloit,71,,,,,
2019,Wisconsin,,Sheboygan,69,,,,,
2019,Wisconsin,,La Crosse,52,,,,,
2019,Wisconsin,,Mount Pleasant,52,,,,,
2019,Wisconsin,,Wauwatosa,52,,,,,
,,,,,,,,,
2019,Wyoming,305,Cheyenne,57,,,,,
2019,Wyoming,,Casper,43,,,,,
2019,Wyoming,,Ethete,26,,,,,
2019,Wyoming,,Worland,19,,,,,
2019,Wyoming,,Yellowstone National Park,19,,,,,
2019,Wyoming,,Evanston,16,,,,,
2019,Wyoming,,Sheridan,16,,,,,
2019,Wyoming,,Laramie,14,,,,,
2019,Wyoming,,Rawlins,8,,,,,
2019,Wyoming,,Torrington,8,,,,,
,,,,,,,,,
2020,Alabama,7920,Mobile,"1,524",,,,,
2020,Alabama,,Huntsville,"1,371",,,,,
2020,Alabama,,Tuscaloosa,433,,,,,
2020,Alabama,,Birmingham,258,,,,,
2020,Alabama,,Montgomery,194,,,,,
2020,Alabama,,Selma,164,,,,,
2020,Alabama,,Opelika,152,,,,,
2020,Alabama,,Gadsden,147,,,,,
2020,Alabama,,Florence,132,,,,,
2020,Alabama,,Oxford,116,,,,,
,,,,,,,,,
2020,Alaska,845,Anchorage,342,,,,,
2020,Alaska,,Fairbanks,108,,,,,
2020,Alaska,,Soldotna,74,,,,,
2020,Alaska,,Tok,52,,,,,
2020,Alaska,,Juneau,46,,,,,
2020,Alaska,,Barrow,44,,,,,
2020,Alaska,,Wasilla,32,,,,,
2020,Alaska,,Palmer,18,,,,,
2020,Alaska,,North Pole,17,,,,,
2020,Alaska,,Kenai,15,,,,,
,,,,,,,,,
2020,Arizona,11021,Phoenix,"4,090",,,,,
2020,Arizona,,Tucson,"1,788",,,,,
2020,Arizona,,Glendale,926,,,,,
2020,Arizona,,Tempe,597,,,,,
2020,Arizona,,Scottsdale,485,,,,,
2020,Arizona,,Chandler,290,,,,,
2020,Arizona,,Yuma,220,,,,,
2020,Arizona,,Goodyear,195,,,,,
2020,Arizona,,Apache Junction,170,,,,,
2020,Arizona,,Peoria,166,,,,,
,,,,,,,,,
2020,Arkansas,3389,Little Rock,977,,,,,
2020,Arkansas,,North Little Rock,389,,,,,
2020,Arkansas,,Jonesboro,331,,,,,
2020,Arkansas,,West Memphis,316,,,,,
2020,Arkansas,,Hot Springs,228,,,,,
2020,Arkansas,,Springdale,149,,,,,
2020,Arkansas,,Fayetteville,124,,,,,
2020,Arkansas,,Rogers,100,,,,,
2020,Arkansas,,Texarkana,79,,,,,
2020,Arkansas,,Huntsville,42,,,,,
,,,,,,,,,
2020,California,45246,Los Angeles,5432,,,,,
2020,California,,Sacramento,1828,,,,,
2020,California,,Oakland,1311,,,,,
2020,California,,San Diego,1041,,,,,
2020,California,,San Bernardino,1022,,,,,
2020,California,,Stockton,1014,,,,,
2020,California,,San Francisco,880,,,,,
2020,California,,Fresno,845,,,,,
2020,California,,Bakersfield,592,,,,,
2020,California,,Modesto,576,,,,,
,,,,,,,,,
2020,Colorado,6615,Denver,"1,579",,,,,
2020,Colorado,,Colorado Springs,"1,410",,,,,
2020,Colorado,,Lakewood,617,,,,,
2020,Colorado,,Pueblo,283,,,,,
2020,Colorado,,Grand Junction,281,,,,,
2020,Colorado,,Aurora,259,,,,,
2020,Colorado,,Greeley,126,,,,,
2020,Colorado,,Loveland,109,,,,,
2020,Colorado,,Northglenn,104,,,,,
2020,Colorado,,Trinidad,99,,,,,
,,,,,,,,,
2020,Connecticut,1143,Hartford,264,,,,,
2020,Connecticut,,Bridgeport,117,,,,,
2020,Connecticut,,New Haven,112,,,,,
2020,Connecticut,,Waterbury,101,,,,,
2020,Connecticut,,Trumbull,35,,,,,
2020,Connecticut,,Vernon,33,,,,,
2020,Connecticut,,Meriden,30,,,,,
2020,Connecticut,,New Britain,27,,,,,
2020,Connecticut,,Bloomfield,26,,,,,
2020,Connecticut,,Stratford,26,,,,,
,,,,,,,,,
2020,Delaware,1506,Wilmington,509,,,,,
2020,Delaware,,Newark,217,,,,,
2020,Delaware,,Dover,143,,,,,
2020,Delaware,,New Castle,123,,,,,
2020,Delaware,,Middletown,69,,,,,
2020,Delaware,,Bear,47,,,,,
2020,Delaware,,Claymont,37,,,,,
2020,Delaware,,Millsboro,36,,,,,
2020,Delaware,,Georgetown,30,,,,,
2020,Delaware,,Milford,27,,,,,
2020,Delaware,,Seaford,27,,,,,
,,,,,,,,,
2020,District of Columbia,2239,"Washington, DC",2239,,,,,
,,,,,,,,,
2020,Florida,27134,Jacksonville,"2,989",,,,,
2020,Florida,,Orlando,"2,451",,,,,
2020,Florida,,Tampa,"2,117",,,,,
2020,Florida,,Miami,"1,913",,,,,
2020,Florida,,West Palm Beach,"1,079",,,,,
2020,Florida,,Pensacola,741,,,,,
2020,Florida,,Tallahassee,566,,,,,
2020,Florida,,Daytona Beach,494,,,,,
2020,Florida,,Ocala,446,,,,,
2020,Florida,,Fort Myers,443,,,,,
,,,,,,,,,
2020,Georgia,19276,Atlanta,"2,964",,,,,
2020,Georgia,,Augusta,"1,167",,,,,
2020,Georgia,,Savannah,931,,,,,
2020,Georgia,,Macon,726,,,,,
2020,Georgia,,Marietta,678,,,,,
2020,Georgia,,College Park,539,,,,,
2020,Georgia,,Columbus,526,,,,,
2020,Georgia,,Jonesboro,493,,,,,
2020,Georgia,,Athens,392,,,,,
2020,Georgia,,Riverdale,378,,,,,
,,,,,,,,,
2020,Guam/Northern Mariana Islands,30,"Agat, Guam",8,,,,,
2020,Guam/Northern Mariana Islands,,"Dededo, Guam",4,,,,,
2020,Guam/Northern Mariana Islands,,"Barrigada, Guam",3,,,,,
2020,Guam/Northern Mariana Islands,,"Sinajana, Guam",3,,,,,
2020,Guam/Northern Mariana Islands,,"Tamuning-Tumon-Harmon, Guam",3,,,,,
2020,Guam/Northern Mariana Islands,,"Saipan, Northern Mariana Islands",2,,,,,
2020,Guam/Northern Mariana Islands,,"Yigo, Guam",2,,,,,
,,,,,,,,,
2020,Hawaii,150,Honolulu,25,,,,,
2020,Hawaii,,Lihue,20,,,,,
2020,Hawaii,,Waianae,18,,,,,
2020,Hawaii,,Hauula,12,,,,,
2020,Hawaii,,Hilo,12,,,,,
2020,Hawaii,,Wailuku,10,,,,,
2020,Hawaii,,Waipahu,6,,,,,
2020,Hawaii,,Pahoa,5,,,,,
2020,Hawaii,,Kamuela,4,,,,,
2020,Hawaii,,Mountain View,4,,,,,
,,,,,,,,,
2020,Idaho,1258,Boise,276,,,,,
2020,Idaho,,Coeur d'Alene,141,,,,,
2020,Idaho,,Meridian,123,,,,,
2020,Idaho,,Twin Falls,103,,,,,
2020,Idaho,,Caldwell,59,,,,,
2020,Idaho,,Pocatello,46,,,,,
2020,Idaho,,Idaho Falls,44,,,,,
2020,Idaho,,Jerome,42,,,,,
2020,Idaho,,Lewiston,39,,,,,
2020,Idaho,,Nampa,29,,,,,
,,,,,,,,,
2020,Illinois,14986,Chicago,"6,828",,,,,
2020,Illinois,,Rockford,426,,,,,
2020,Illinois,,Peoria,412,,,,,
2020,Illinois,,Springfield,295,,,,,
2020,Illinois,,Joliet,284,,,,,
2020,Illinois,,Plainfield,278,,,,,
2020,Illinois,,East Saint Louis,213,,,,,
2020,Illinois,,Aurora,202,,,,,
2020,Illinois,,Orland Park,156,,,,,
2020,Illinois,,Decatur,129,,,,,
,,,,,,,,,
2020,Indiana,9087,Indianapolis,3640,,,,,
2020,Indiana,,Fort Wayne,813,,,,,
2020,Indiana,,Gary,580,,,,,
2020,Indiana,,South Bend,573,,,,,
2020,Indiana,,Butler,470,,,,,
2020,Indiana,,Evansville,326,,,,,
2020,Indiana,,Hammond,284,,,,,
2020,Indiana,,Kokomo,251,,,,,
2020,Indiana,,Elkhart,233,,,,,
2020,Indiana,,Marion,111,,,,,
,,,,,,,,,
2020,Iowa,2583,Des Moines,641,,,,,
2020,Iowa,,Davenport,301,,,,,
2020,Iowa,,Cedar Rapids,254,,,,,
2020,Iowa,,Waterloo,212,,,,,
2020,Iowa,,Burlington,86,,,,,
2020,Iowa,,Sioux City,65,,,,,
2020,Iowa,,Council Bluffs,50,,,,,
2020,Iowa,,Marengo,44,,,,,
2020,Iowa,,Fort Dodge,43,,,,,
2020,Iowa,,Clinton,39,,,,,
,,,,,,,,,
2020,Kansas,3682,Wichita,1655,,,,,
2020,Kansas,,Kansas City,586,,,,,
2020,Kansas,,Topeka,428,,,,,
2020,Kansas,,Garden City,83,,,,,
2020,Kansas,,Lenexa,79,,,,,
2020,Kansas,,Manhattan,68,,,,,
2020,Kansas,,Saint John,68,,,,,
2020,Kansas,,Salina,53,,,,,
2020,Kansas,,Lawrence,51,,,,,
2020,Kansas,,Olathe,48,,,,,
,,,,,,,,,
2020,Kentucky,5982,Louisville,2331,,,,,
2020,Kentucky,,Lexington,946,,,,,
2020,Kentucky,,Covington,239,,,,,
2020,Kentucky,,Owensboro,210,,,,,
2020,Kentucky,,Bowling Green,179,,,,,
2020,Kentucky,,Hopkinsville,147,,,,,
2020,Kentucky,,Richmond,88,,,,,
2020,Kentucky,,Elizabethtown,80,,,,,
2020,Kentucky,,Cecilia,70,,,,,
2020,Kentucky,,Paducah,66,,,,,
,,,,,,,,,
2020,Louisiana,11117,New Orleans,"1,561",,,,,
2020,Louisiana,,Baton Rouge,"1,549",,,,,
2020,Louisiana,,Shreveport,"1,243",,,,,
2020,Louisiana,,Lake Charles,592,,,,,
2020,Louisiana,,Lafayette,543,,,,,
2020,Louisiana,,Monroe,419,,,,,
2020,Louisiana,,Metairie,307,,,,,
2020,Louisiana,,Slidell,265,,,,,
2020,Louisiana,,West Monroe,214,,,,,
2020,Louisiana,,Alexandria,197,,,,,
,,,,,,,,,
2020,Maine,624,Rangeley,79,,,,,
2020,Maine,,Portland,72,,,,,
2020,Maine,,Bangor,30,,,,,
2020,Maine,,Gorham,28,,,,,
2020,Maine,,Lewiston,25,,,,,
2020,Maine,,Kingfield,16,,,,,
2020,Maine,,Auburn,14,,,,,
2020,Maine,,Augusta,14,,,,,
2020,Maine,,Saco,13,,,,,
2020,Maine,,Wales,13,,,,,
,,,,,,,,,
2020,Maryland,9080,Baltimore,"2,407",,,,,
2020,Maryland,,Glen Burnie,267,,,,,
2020,Maryland,,Hagerstown,214,,,,,
2020,Maryland,,Hyattsville,214,,,,,
2020,Maryland,,Pasadena,189,,,,,
2020,Maryland,,Silver Spring,183,,,,,
2020,Maryland,,Laurel,182,,,,,
2020,Maryland,,Waldorf,179,,,,,
2020,Maryland,,Frederick,174,,,,,
2020,Maryland,,Elkton,171,,,,,
,,,,,,,,,
2020,Massachusetts,1837,Boston,566,,,,,
2020,Massachusetts,,Springfield,218,,,,,
2020,Massachusetts,,Worcester,129,,,,,
2020,Massachusetts,,Brockton,82,,,,,
2020,Massachusetts,,Lynn,52,,,,,
2020,Massachusetts,,New Bedford,46,,,,,
2020,Massachusetts,,Holyoke,37,,,,,
2020,Massachusetts,,Eastham,34,,,,,
2020,Massachusetts,,Fall River,33,,,,,
2020,Massachusetts,,Lawrence,30,,,,,
2020,Massachusetts,,Leominster,30,,,,,
,,,,,,,,,
2020,Michigan,11423,Detroit,"6,983",,,,,
2020,Michigan,,Flint,854,,,,,
2020,Michigan,,Pontiac,361,,,,,
2020,Michigan,,Grand Rapids,308,,,,,
2020,Michigan,,Saginaw,292,,,,,
2020,Michigan,,Lansing,194,,,,,
2020,Michigan,,Inkster,150,,,,,
2020,Michigan,,Battle Creek,144,,,,,
2020,Michigan,,Jackson,139,,,,,
2020,Michigan,,Southfield,139,,,,,
,,,,,,,,,
2020,Minnesota,4072,Minneapolis,"1,047",,,,,
2020,Minnesota,,St. Paul,631,,,,,
2020,Minnesota,,Brooklyn Park,177,,,,,
2020,Minnesota,,Duluth,103,,,,,
2020,Minnesota,,Brooklyn Center,94,,,,,
2020,Minnesota,,Hibbing,54,,,,,
2020,Minnesota,,Vesta,54,,,,,
2020,Minnesota,,St. Cloud,53,,,,,
2020,Minnesota,,Blaine,52,,,,,
2020,Minnesota,,Faribault,50,,,,,
,,,,,,,,,
2020,Mississippi,4631,Jackson,591,,,,,
2020,Mississippi,,Gulfport,466,,,,,
2020,Mississippi,,Hattiesburg,324,,,,,
2020,Mississippi,,Southaven,181,,,,,
2020,Mississippi,,McComb,163,,,,,
2020,Mississippi,,Flowood,147,,,,,
2020,Mississippi,,Pascagoula,136,,,,,
2020,Mississippi,,Greenwood,109,,,,,
2020,Mississippi,,Vicksburg,108,,,,,
2020,Mississippi,,Clinton,105,,,,,
,,,,,,,,,
2020,Missouri,9653,Saint Louis,3018,,,,,
2020,Missouri,,Kansas City,2439,,,,,
2020,Missouri,,Florissant,465,,,,,
2020,Missouri,,Independence,452,,,,,
2020,Missouri,,Versailles,311,,,,,
2020,Missouri,,Springfield,225,,,,,
2020,Missouri,,Columbia,210,,,,,
2020,Missouri,,Saint Joseph,144,,,,,
2020,Missouri,,Arnold,122,,,,,
2020,Missouri,,Bridgeton,111,,,,,
,,,,,,,,,
2020,Montana,1342,Billings,241,,,,,
2020,Montana,,Great Falls,193,,,,,
2020,Montana,,Missoula,159,,,,,
2020,Montana,,Libby,103,,,,,
2020,Montana,,Lodge Grass,93,,,,,
2020,Montana,,Kalispell,67,,,,,
2020,Montana,,Bozeman,62,,,,,
2020,Montana,,Miles City,51,,,,,
2020,Montana,,Fairview,37,,,,,
2020,Montana,,Helena,28,,,,,
,,,,,,,,,
2020,Nebraska,2181,Omaha,"1,260",,,,,
2020,Nebraska,,Lincoln,273,,,,,
2020,Nebraska,,Madison,101,,,,,
2020,Nebraska,,North Platte,79,,,,,
2020,Nebraska,,Bellevue,66,,,,,
2020,Nebraska,,Hastings,58,,,,,
2020,Nebraska,,Grand Island,42,,,,,
2020,Nebraska,,Papillion,29,,,,,
2020,Nebraska,,Upland,26,,,,,
2020,Nebraska,,Tecumseh,19,,,,,
,,,,,,,,,
2020,Nevada,6207,Las Vegas,4927,,,,,
2020,Nevada,,North Las Vegas,425,,,,,
2020,Nevada,,Henderson,415,,,,,
2020,Nevada,,Reno,109,,,,,
2020,Nevada,,Sparks,74,,,,,
2020,Nevada,,Elko,41,,,,,
2020,Nevada,,Fallon,27,,,,,
2020,Nevada,,Dayton,18,,,,,
2020,Nevada,,Sloan,18,,,,,
2020,Nevada,,Laughlin,16,,,,,
,,,,,,,,,
2020,New Hampshire,658,Manchester,268,,,,,
2020,New Hampshire,,Nashua,58,,,,,
2020,New Hampshire,,Claremont,25,,,,,
2020,New Hampshire,,Groton,23,,,,,
2020,New Hampshire,,Campton,21,,,,,
2020,New Hampshire,,Littleton,20,,,,,
2020,New Hampshire,,Rochester,19,,,,,
2020,New Hampshire,,Laconia,18,,,,,
2020,New Hampshire,,Rumney,15,,,,,
2020,New Hampshire,,Concord,11,,,,,
,,,,,,,,,
2020,New Jersey,4225,Newark,463,,,,,
2020,New Jersey,,Trenton,289,,,,,
2020,New Jersey,,Camden,280,,,,,
2020,New Jersey,,Paterson,209,,,,,
2020,New Jersey,,Jersey City,187,,,,,
2020,New Jersey,,Elizabeth,116,,,,,
2020,New Jersey,,Atlantic City,102,,,,,
2020,New Jersey,,Wayne,75,,,,,
2020,New Jersey,,East Orange,61,,,,,
2020,New Jersey,,Hamilton,57,,,,,
2020,New Jersey,,Irvington,57,,,,,
,,,,,,,,,
2020,New Mexico,3606,Albuquerque,"2,281",,,,,
2020,New Mexico,,Roswell,204,,,,,
2020,New Mexico,,Hobbs,181,,,,,
2020,New Mexico,,Las Cruces,123,,,,,
2020,New Mexico,,Clovis,111,,,,,
2020,New Mexico,,Artesia,60,,,,,
2020,New Mexico,,Alamogordo,54,,,,,
2020,New Mexico,,Carlsbad,53,,,,,
2020,New Mexico,,Farmington,44,,,,,
2020,New Mexico,,Deming,36,,,,,
,,,,,,,,,
2020,New York,7254,New York City,3323,,,,,
2020,New York,,Rochester,708,,,,,
2020,New York,,Buffalo,478,,,,,
2020,New York,,Syracuse,249,,,,,
2020,New York,,Albany,115,,,,,
2020,New York,,Yonkers,94,,,,,
2020,New York,,Niagara Falls,68,,,,,
2020,New York,,Elmira,56,,,,,
2020,New York,,Schenectady,56,,,,,
2020,New York,,Troy,49,,,,,
,,,,,,,,,
2020,North Carolina,19127,Charlotte,"2,971",,,,,
2020,North Carolina,,Winston-Salem,"1,267",,,,,
2020,North Carolina,,Greensboro,"1,113",,,,,
2020,North Carolina,,Greenville,"1,004",,,,,
2020,North Carolina,,Raleigh,686,,,,,
2020,North Carolina,,Durham,572,,,,,
2020,North Carolina,,Wilmington,501,,,,,
2020,North Carolina,,Rocky Mount,441,,,,,
2020,North Carolina,,High Point,427,,,,,
2020,North Carolina,,Jacksonville,379,,,,,
,,,,,,,,,
2020,North Dakota,830,Fargo,137,,,,,
2020,North Dakota,,Minot,120,,,,,
2020,North Dakota,,Watford City,84,,,,,
2020,North Dakota,,Williston,81,,,,,
2020,North Dakota,,Grand Forks,69,,,,,
2020,North Dakota,,Dickinson,28,,,,,
2020,North Dakota,,Adams,27,,,,,
2020,North Dakota,,Bismarck,24,,,,,
2020,North Dakota,,Jamestown,24,,,,,
2020,North Dakota,,Mandan,19,,,,,
2020,North Dakota,,Crosby,15,,,,,
